run, mean, sigma
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.8074812656844034819, 1870.2300000000000182
1, 8.7289804047282988364, 1870.2300000000000182
1, 8.7682300000000008566, 1870.258340493758169
1, 8.7682300000000008566, 1870.2016595062418673
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.8078927031743461384, 1870.2300000000000182
1, 8.7285690024407358578, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2587610782650245
1, 8.7682300000000008566, 1870.2012389217347845
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.8077553570041651199, 1870.2300000000000182
1, 8.7287063368188331225, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2586693475766424
1, 8.7682300000000008566, 1870.201330652423394
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.8062880387500310775, 1870.2300000000000182
1, 8.7301735316467610204, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2579137729542254
1, 8.7682300000000008566, 1870.2020862270455837
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.8067603981618880482, 1870.2300000000000182
1, 8.7297012114587388965, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2581363338924803
1, 8.7682300000000008566, 1870.2018636661075561
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.8068968363466755278, 1870.2300000000000182
1, 8.7295647846935793268, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2581741407227582
1, 8.7682300000000008566, 1870.2018258592772781
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
1, 8.7682300000000008566, 1870.2300000000000182
